sentence_id,source_id,juan_num,juan_label,paragraph_idx,sentence_idx,utterance_id,text_punctuated,text_plain,char_count,has_li,has_qi,li_qi_category,byline,headings
Z013539,卷二十五#p051#s1,25,卷二十五,51,1,卷二十五#p051,"因論起予者商回非助我等處云:""聖人豈必待二子之言而後,有所啓發耶?然聖人胷中,雖包藏許多道理,若無人叩擊,則終是無發揮於外。",因論起予者商回非助我等處云聖人豈必待二子之言而後有所啓發耶然聖人胷中雖包藏許多道理若無人叩擊則終是無發揮於外,54,True,False,li_only,"{""raw"": ""(柄/)""}","[{""level"": 2, ""text"": ""論語七""}, {""level"": 3, ""text"": ""八佾篇""}, {""level"": 4, ""text"": ""孔子謂季氏章""}, {""level"": 4, ""text"": ""三家者以雍徹章""}, {""level"": 4, ""text"": ""人而不仁如禮何章""}, {""level"": 4, ""text"": ""林放問禮之本章""}, {""level"": 4, ""text"": ""夷狄之有君章""}, {""level"": 4, ""text"": ""季氏旅於泰山章""}, {""level"": 4, ""text"": ""君子無所争章""}, {""level"": 4, ""text"": ""巧笑倩兮章""}, {""level"": 4, ""text"": ""夏禮吾能言之章""}, {""level"": 4, ""text"": ""禘自既灌而往者二章""}, {""level"": 4, ""text"": ""祭如在章""}, {""level"": 4, ""text"": ""與其媚於奥章""}, {""level"": 4, ""text"": ""周監於二代章""}, {""level"": 4, ""text"": ""子入太廟章""}, {""level"": 4, ""text"": ""射不主皮章""}, {""level"": 4, ""text"": ""子貢欲去告朔之餼羊章""}, {""level"": 4, ""text"": ""事君盡禮章""}, {""level"": 4, ""text"": ""君使臣以禮章""}, {""level"": 4, ""text"": ""關雎樂而不淫章""}, {""level"": 4, ""text"": ""哀公問宰我章""}, {""level"": 4, ""text"": ""管仲之器小哉章""}, {""level"": 4, ""text"": ""子語魯太師樂章""}, {""level"": 4, ""text"": ""儀封人請見章""}, {""level"": 4, ""text"": ""子謂韶盡美矣章""}, {""level"": 4, ""text"": ""居上不寛章""}]"
Z001107,卷三#p011#s4,3,卷三,11,4,卷三#p011,"又有所謂""禱之而應,祈之而獲此亦所謂鬼神同一理也。",又有所謂禱之而應祈之而獲此亦所謂鬼神同一理也,22,True,False,li_only,"{""raw"": ""(道夫/)""}","[{""level"": 2, ""text"": ""鬼神""}]"
Z065910,卷一百二十九#p035#s4,129,卷一百二十九,35,4,卷一百二十九#p035,"今事有不便,但當如韓公論列,若不從,也須做道理減省了。",今事有不便但當如韓公論列若不從也須做道理減省了,23,True,False,li_only,"{""raw"": ""(端䝉/)""}","[{""level"": 2, ""text"": ""本朝三""}, {""level"": 3, ""text"": ""自國初至熈寧人物""}]"
Z046633,卷八十五#p035#s3,85,卷八十五,35,3,卷八十五#p035,"㸔來髙祖死,豈有不為服之理?須合行齊衰三月也。",㸔來髙祖死豈有不為服之理須合行齊衰三月也,20,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""禮二""}, {""level"": 3, ""text"": ""儀禮""}, {""level"": 4, ""text"": ""緫論""}, {""level"": 4, ""text"": ""士冠""}, {""level"": 4, ""text"": ""士昏""}, {""level"": 4, ""text"": ""鄉飲酒""}, {""level"": 4, ""text"": ""聘禮""}, {""level"": 4, ""text"": ""公食大夫禮""}, {""level"": 4, ""text"": ""覲禮""}, {""level"": 4, ""text"": ""喪服經傳""}, {""level"": 2, ""text"": ""又問婦人首絰之制曰亦只是大麻索作一環耳(幓/音)""}, {""level"": 4, ""text"": ""既夕""}, {""level"": 4, ""text"": ""少牢饋食""}]"
Z012868,卷二十四#p057#s2,24,卷二十四,57,2,卷二十四#p057,"若道只要自家行得,說都不得,亦不是道理。",若道只要自家行得說都不得亦不是道理,17,True,False,li_only,"{""raw"": ""(䕫孫/)""}","[{""level"": 2, ""text"": ""論語六""}, {""level"": 3, ""text"": ""為政篇下""}, {""level"": 4, ""text"": ""吾與回言章""}, {""level"": 4, ""text"": ""視其所以章""}, {""level"": 4, ""text"": ""温故而知新章""}, {""level"": 4, ""text"": ""君子不器章""}, {""level"": 4, ""text"": ""子貢問君子章""}, {""level"": 4, ""text"": ""君子周而不比章""}, {""level"": 4, ""text"": ""學而不思章""}, {""level"": 4, ""text"": ""攻乎異端章""}, {""level"": 4, ""text"": ""由誨女知之章""}, {""level"": 4, ""text"": ""子張學干禄章""}, {""level"": 4, ""text"": ""哀公問何為則民服章""}, {""level"": 4, ""text"": ""季康子問使民敬忠以勸章""}, {""level"": 4, ""text"": ""或謂子奚不為政章""}, {""level"": 4, ""text"": ""人而無信章""}, {""level"": 4, ""text"": ""子張問十世可知章""}, {""level"": 4, ""text"": ""非其鬼而祭之章""}]"
Z004881,卷十二#p071#s2,12,卷十二,71,2,卷十二#p071,"""聖賢千言萬語,只是教人明天理、滅人欲,天理明,自不消講學。",聖賢千言萬語只是教人明天理滅人欲天理明自不消講學,24,True,False,li_only,"{""raw"": ""(銖/)""}","[{""level"": 2, ""text"": ""學六""}, {""level"": 3, ""text"": ""持守""}]"
Z050652,卷九十四#p091#s5,94,卷九十四,91,5,卷九十四#p091,"聖人只是主静,自有動底道理。",聖人只是主静自有動底道理,12,True,False,li_only,"{""raw"": ""(去/偽)""}","[{""level"": 2, ""text"": ""周子之書""}, {""level"": 3, ""text"": ""太極圖""}, {""level"": 3, ""text"": ""通書""}, {""level"": 4, ""text"": ""誠上""}, {""level"": 4, ""text"": ""誠下""}, {""level"": 4, ""text"": ""誠㡬徳""}, {""level"": 4, ""text"": ""聖""}, {""level"": 4, ""text"": ""慎動""}, {""level"": 4, ""text"": ""師""}, {""level"": 4, ""text"": ""幸""}, {""level"": 4, ""text"": ""思""}, {""level"": 4, ""text"": ""志學""}, {""level"": 4, ""text"": ""動静""}, {""level"": 4, ""text"": ""樂一""}, {""level"": 4, ""text"": ""聖學""}, {""level"": 4, ""text"": ""理性命""}, {""level"": 4, ""text"": ""顔子""}, {""level"": 4, ""text"": ""師友""}, {""level"": 4, ""text"": ""勢""}, {""level"": 4, ""text"": ""文辭""}, {""level"": 4, ""text"": ""聖藴""}, {""level"": 4, ""text"": ""精藴""}, {""level"": 4, ""text"": ""乾損益動""}, {""level"": 4, ""text"": ""䝉艮""}, {""level"": 4, ""text"": ""後録""}, {""level"": 4, ""text"": ""拙賦""}]"
Z061673,卷一百二十#p035#s2,120,卷一百二十,35,2,卷一百二十#p035,"盖心便能把捉自家,自家却如何把捉得他?唯有以義理涵養耳。",盖心便能把捉自家自家却如何把捉得他唯有以義理涵養耳,25,True,False,li_only,"{""raw"": ""(盖卿/)""}","[{""level"": 2, ""text"": ""朱子十七""}, {""level"": 3, ""text"": ""訓門人八(雜訓諸門人/者為此卷)""}]"
Z050799,卷九十四#p121#s1,94,卷九十四,121,1,卷九十四#p121,"㬊問誠上篇舉《易》一隂一陽之謂道""三句,曰:""繼成二字,皆節那氣底意思説,性善二字,皆只説理。",㬊問誠上篇舉易一隂一陽之謂道三句曰繼成二字皆節那氣底意思説性善二字皆只説理,37,True,True,both,"{""raw"": ""(植/)""}","[{""level"": 2, ""text"": ""周子之書""}, {""level"": 3, ""text"": ""太極圖""}, {""level"": 3, ""text"": ""通書""}, {""level"": 4, ""text"": ""誠上""}, {""level"": 4, ""text"": ""誠下""}, {""level"": 4, ""text"": ""誠㡬徳""}, {""level"": 4, ""text"": ""聖""}, {""level"": 4, ""text"": ""慎動""}, {""level"": 4, ""text"": ""師""}, {""level"": 4, ""text"": ""幸""}, {""level"": 4, ""text"": ""思""}, {""level"": 4, ""text"": ""志學""}, {""level"": 4, ""text"": ""動静""}, {""level"": 4, ""text"": ""樂一""}, {""level"": 4, ""text"": ""聖學""}, {""level"": 4, ""text"": ""理性命""}, {""level"": 4, ""text"": ""顔子""}, {""level"": 4, ""text"": ""師友""}, {""level"": 4, ""text"": ""勢""}, {""level"": 4, ""text"": ""文辭""}, {""level"": 4, ""text"": ""聖藴""}, {""level"": 4, ""text"": ""精藴""}, {""level"": 4, ""text"": ""乾損益動""}, {""level"": 4, ""text"": ""䝉艮""}, {""level"": 4, ""text"": ""後録""}, {""level"": 4, ""text"": ""拙賦""}]"
Z058445,卷一百十三#p025#s10,113,卷一百十三,25,10,卷一百十三#p025,"又一日侍坐,見先生説:""如今學者,大要在喚醒上,自此方知得做工夫底道理,而今於静坐時、讀書玩味時,則此心常在,一與事接,則心便緩散了。",又一日侍坐見先生説如今學者大要在喚醒上自此方知得做工夫底道理而今於静坐時讀書玩味時則此心常在一與事接則心便緩散了,56,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十""}, {""level"": 3, ""text"": ""訓門人一""}]"
Z041411,卷七十六#p037#s4,76,卷七十六,37,4,卷七十六#p037,"天下萬事萬變,無不有感通徃來之理。",天下萬事萬變無不有感通徃來之理,15,True,False,li_only,"{""raw"": ""(學蒙/)""}","[{""level"": 2, ""text"": ""周易十二""}, {""level"": 3, ""text"": ""下繫""}, {""level"": 4, ""text"": ""右第一章""}, {""level"": 4, ""text"": ""右第二章""}, {""level"": 4, ""text"": ""右第三章""}, {""level"": 4, ""text"": ""右第四章""}, {""level"": 4, ""text"": ""右第五章""}, {""level"": 4, ""text"": ""右第六章""}, {""level"": 4, ""text"": ""右第七章""}, {""level"": 4, ""text"": ""右第八章""}, {""level"": 4, ""text"": ""右第九章""}, {""level"": 4, ""text"": ""右第十章""}, {""level"": 4, ""text"": ""右第十一章""}, {""level"": 4, ""text"": ""右第十二章""}]"
Z050425,卷九十四#p037#s8,94,卷九十四,37,8,卷九十四#p037,"萬物分之以為體,萬物之中,又各具一理。",萬物分之以為體萬物之中又各具一理,16,True,False,li_only,"{""raw"": ""(淳/)""}","[{""level"": 2, ""text"": ""周子之書""}, {""level"": 3, ""text"": ""太極圖""}, {""level"": 3, ""text"": ""通書""}, {""level"": 4, ""text"": ""誠上""}, {""level"": 4, ""text"": ""誠下""}, {""level"": 4, ""text"": ""誠㡬徳""}, {""level"": 4, ""text"": ""聖""}, {""level"": 4, ""text"": ""慎動""}, {""level"": 4, ""text"": ""師""}, {""level"": 4, ""text"": ""幸""}, {""level"": 4, ""text"": ""思""}, {""level"": 4, ""text"": ""志學""}, {""level"": 4, ""text"": ""動静""}, {""level"": 4, ""text"": ""樂一""}, {""level"": 4, ""text"": ""聖學""}, {""level"": 4, ""text"": ""理性命""}, {""level"": 4, ""text"": ""顔子""}, {""level"": 4, ""text"": ""師友""}, {""level"": 4, ""text"": ""勢""}, {""level"": 4, ""text"": ""文辭""}, {""level"": 4, ""text"": ""聖藴""}, {""level"": 4, ""text"": ""精藴""}, {""level"": 4, ""text"": ""乾損益動""}, {""level"": 4, ""text"": ""䝉艮""}, {""level"": 4, ""text"": ""後録""}, {""level"": 4, ""text"": ""拙賦""}]"
Z026918,卷五十二#p187#s3,52,卷五十二,187,3,卷五十二#p187,"此理本平正,他只説得一邊,那一邊㸔不見,便是如物蔽了字,凡從皮,皆是一邊意。",此理本平正他只説得一邊那一邊㸔不見便是如物蔽了字凡從皮皆是一邊意,32,True,False,li_only,"{""raw"": ""(淳/)""}","[{""level"": 2, ""text"": ""孟子二""}, {""level"": 3, ""text"": ""公孫丑上""}, {""level"": 4, ""text"": ""問夫子當路於齊章""}, {""level"": 4, ""text"": ""問夫子加齊之卿相章""}]"
Z060722,卷一百十八#p048#s15,118,卷一百十八,48,15,卷一百十八#p048,"但始初須大段著力,窮䆒理㑹,教道理通徹,不過一二番,稍難。",但始初須大段著力窮䆒理㑹教道理通徹不過一二番稍難,24,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十五""}, {""level"": 3, ""text"": ""訓門人六""}]"
