sentence_id,text,consensus_label
Z022561,"盖為道理出來處,只是一源,散見事物,都是一箇物事,做出底一草一木,與他夏葛冬裘,渴飲饑食,君臣、父子、禮樂器數,都是天理流行活潑潑地。",A
Z022562,"那一件不是天理中出來,見得透徹後,都是天理。",C
Z022565,"莊子云:""言而足,則終日言而盡道;言而不足,則終日言而盡物㬊因問這禮字,恁地重看?""曰:""只是這箇道理,有說得開朗底,有說得細宻底復禮之禮》,說得較細宻,博文約禮,知崇禮卑禮字都說得細宻。",N
Z022586,"""又問:""一日之間,安能如此?""曰:""非是一日便能如此,只是有此理。",C
Z022604,"問:""一日克己復禮,如何使天下便能歸仁?""曰:""若真能一日克己復禮,則天下有歸仁之理。",C
Z022610,"問克己復禮為仁曰:""克去己私,復此天理,便是仁。",C
Z022614,"如說反身而誠,樂莫大焉所謂誠者,必須實能盡得此理,仁義禮智,無一些欠闕,他底如何不樂?既無實得,樂自何而生?天下歸仁之義,亦類此。",C
Z022615,"既能克己復禮,豈更有人以不仁見稱之理?""",C
Z022617,"""曰:""人能克己,則日間所行,事事皆無私意,而合天理耳。",C
Z022629,"視聽言動,但有些箇不循道理處,便是非禮。",N
Z022635,"佛家所謂視聽,甚無道理。",N
Z022638,"聽亦然,天下豈有此理?""坐間舉佛書,亦有克己底說話,先生曰:""所以不可行者,却無復禮一段事。",C
Z022658,"""又問曰:""只消就克己復禮上,理㑹便了。",N
Z022677,"樊遲之問,孔子答以""居處恭、執事敬,與人忠想是仁字,都自解理㑹得,但要如何做?",N
Z022685,"然大槩則一聖人之意,千頭萬緒,終歸一理。",C
Z022695,"且如其言也訒,若於此理㑹得透徹,亦見得全體,須是知得那親切處。",N
Z022696,"如求生以害仁,殺身以成仁,須理㑹得害箇甚麽,成箇甚麽?""趙師夏云:""莫只要不失這道理,而滿足此心。",N
Z022701,"顔子便理㑹得,只未敢便領略,却問其目,待說得上下周匝了,方承當去。",N
Z022710,"或問顔子克己復禮曰:""公且未要理㑹,顔子如何克己復禮?且要理㑹自家身已如何?須着克己復禮。",N
Z022714,"這裏須思量顔子如何心肯意肯,要克己復禮,自家因何不心肯意肯,去克己復禮?這處須有病根,先要理㑹這路頭,方好。",N
Z022715,"理㑹所以克之之方,須是識得這病處。",N
Z022745,"博文須是窮究得箇事理都明,方解去克己復禮。",N
Z022748,"前面四項,只是理㑹這物事,理㑹得後,方去行。",N
Z022752,"這也不須理㑹,只去理㑹那頭一件。",N
Z022761,"盖克去己私,便是天理,克己復禮,所以為仁也。",C
Z022769,"若見/不得,雖是克己復禮,也只没理會。",N
Z022792,此亦只是一箇道理。,C
Z022813,"盖己私既克,無非天理,便是禮。",C
Z022833,"人有秉彛,本乎天性,道理本自好在這裏,却因雜得外面言語,來誘化聽,所以就理上說。",C
Z022842,"眼前道理,善惡是非,阿誰不知?只是自冒然去做。",C
Z022843,"若於眼前底,識得分明,既不肯去做,便却旋旋見得細密底道理。",N
Z022846,"若不從眼前明白底做將來,這箇道理,又如何得㑹自見?""",N
Z022859,"好惡無節於内,知誘於外,不能反躬,天理滅矣。",C
Z022863,"賀孫說顔淵問仁章集註》之意曰:""如此只就上面說,又須自家肚裏實理㑹得始得。",N
Z022882,"纔不靜専,自家這心自做主不成,如何去接物?""下云""矧是樞機,興戎出好""四句,都是說謹言底道理,下四句,却說四項病。",N
Z022885,"今雖知義理,而舊所好樂,未免沈伏於方寸之間,所以外物纔誘,裏面便為之動。",N
Z022888,"日用之間,只要勝得他天理纔勝,私欲便消;私欲纔長,天理便被遮了。",C
Z022941,"不是天理,便是人欲。",C
Z022944,"蓋說復禮,即說得着實,若說作理,則懸空是箇甚物事?如謝氏曰:'以我視、以我聽,以我言、以我動夫子分明說是非禮勿視聽言動,謝氏却以以我言之,此則自是謝氏之意,非夫子所以告顔淵者矣。",C
Z022961,"問:""克己復禮,天下歸仁南軒謂""克盡己私,天理渾然,斯為仁矣。",C
Z022999,"林正卿問天下歸仁曰:""痒痾疾痛,舉切吾身,只是存想天下歸仁恁地,則不須克己,只坐定存想,月十日便自天下歸仁,豈有此理?""時舉問程先生曰:""事事皆仁,故曰天下歸仁是如何?""曰:""事事皆仁,所以天下歸仁。",N
Z023014,"以我視以我聽,恐怕我也没理㑹。",N
Z023030,"𦂳接着那己所不欲,勿施於人,直到這裏,道理方透徹,似一片水流注出來,到這裏方住,中間也間,㫁不得效驗,到這處,方是做得透徹,充足飽滿,極道體之全而無虧欠。",N
Z023054,"今人只為不理㑹忠,而徒為恕,其弊只是姑息。",N
Z023057,"""(璘○《可學録》云云:""如刑人殺人之事,已亦不欲,到/其時為之,則傷恕如何?""可學云:""但觀其事之當理)(則不欲變為欲曰:""設如人自犯罪,至於死,到刑時,其/心欲否?""問諸友,皆無以答曰:""此當合忠字看。",N
Z023070,"曰:""若以為己自無怨,却有甚義理?此言能以敬為主而行之恕,則人自不怨也。",N
Z023082,"問克己工夫與主敬行恕如何?""曰:""克己復禮,是截然分别箇天理人欲,是則行之,非則去之。",C
Z023084,"若將來保養得至,亦全是天理矣。",C
Z023123,"特不能如顔子深於天理人欲之際,便可至)(仁耳。",C
Z023201,"""(克己復禮,是要見得天理後,方做/將去,仲弓却只是據見在持將去)",C
Z023224,"蓋人只有天理、人欲,日間行住坐卧,無不有此二者,但須自當省察。",C
Z023225,"譬如坐如尸、立如齋,此是天理當如此。",C
Z023229,"所以禮謂之天理之節文者,蓋天下皆有當然之理,今復禮便是天理。",C
Z023232,"夫婦、長幼、朋友,莫不皆然,其實皆天理也。",C
Z023233,"天理、人欲,其間甚微,於其發處,子細認取,那箇是天理,那箇是人欲。",C
Z023238,"人既不隨私意,則此理是本來自有底物,但為後來添得人欲一段。",C
Z023257,"須要做得合箇道理,不可輕易。",N
Z023259,"若不仁底人,心,常如睡底相似,都不曾見箇事理,便天來大事,也敢輕輕做一兩句說了。",N
Z023275,"學者千章萬句,只是理㑹一箇心。",N
Z023278,"""曰:""司馬牛如何做得顔子、仲弓底工夫?須是逐人自理㑹。",N
Z023319,"若不識箇真偽,安得謂之明逺?這裏自有道理,見得過他真偽,却來,瞞我不得。",N
Z023334,"虎豹之鞟,猶犬羊之鞟,如何以文觀人?""曰:""無世間許多禮法,如何辨得君子、小人?如老、莊之徒,絶滅禮法,則都打箇没理㑹去。",N
Z023382,"若使聖人久為之,亦須别有箇道理。",N
Z023464,"義剛、言二者,皆是要譽,而天理都不存了。",C
Z023475,此是在邦在家必達之理。,C
Z023490,"德者,理之得於吾心者也。",C
Z023498,"亞夫問:""先難而後獲,先事後得,莫是因樊遲有計較功利之心,故如此告之曰:""此是後面道理,而今且要知先事後得,如何可以崇德?蓋做合做底事,便純是天理,才有一毫計較之心,便是人欲。",C
Z023542,"如有人雖敢忠言,未必皆合道理者,則是未善也。",N
Z023562,"潘立之問先有司曰:""凡為政,隨其大小,各自有有司,須先責他理會自家,方可要其成。",N
Z023587,"文振問:""何以謂之事不成,則禮樂不與?""曰:""事不成,以事言;禮樂不興,以理言。",C
Z023590,"事不成,是麤說那事做不成;禮樂不興,是和這理也没了。",C
Z023591,"事,只是說他做出底,禮樂却是那事底理。",C
Z023617,"""因問:""如請討陳恒之事,也只是㨿道理,不論事情。",N
Z023625,"問:""胡氏之說,只是論孔子為政正名事,理合如此。",N
Z023629,"問:""胡氏云云:'使孔子得政,則是出公用之也,如何做得此等事?""曰:""以其理言之,合當如此做耳。",N
Z023631,"蒯聵與輙,若有一人識道理,各相避就去了。",N
Z023647,"無甚髙處,聖人稱善,何也?""曰:""公子荆所為,正合道理恰好處。",N
Z023648,"常人為屋室,不是極其華麗,則牆崩壁倒,全不理㑹。",N
Z023675,"只思量他所以致此效處,如何便了,何必較他優劣,便理㑹得?也無甚切己處。",N
Z023714,"若入得門了,便只要理㑹箇仁。",N
Z023761,"其論雖偏,容有此理。",C
Z023781,"""五峰云:'天理人欲,同體異用,同行異情。",C
Z023786,"蓋君子之心,是大家只理㑹這一箇公當底道理,故常和而不可以苟同。",N
Z023791,"無欺負他,理㑹不得,是靠我這些子皆驕之謂也。",N
Z023823,"後來所教之人歸,更不去理㑹,農務生事之屬,只管在家作閙,要酒物喫,其害亦不淺。",N
Z023862,"先生:""前日令只看大底道理,這許多病自無。",N
Z023864,"""問:""莫是見得天地同然公共底道理否?""曰:""這亦是如此,亦是第二著。",N
Z023865,"若見得本來道理,亦不待說與人公共不公共。",N
Z023866,"見得本來道理,只自家身已上,是勝箇甚麽,是伐箇甚麽,是怨欲箇甚麽?所以夫子告顔子,只是教他克己復禮。",N
Z023882,"""安卿對曰:""非禮勿視聴言動底,是於天理人欲之幾,既曉然判别得了,便行從天理上去。",C
Z023883,"克伐怨欲不行底,只是禁止不行,這箇人欲,却不知於天理上用功,所以不同。",C
Z023895,"顔子工夫,只是積漸克將去,人欲漸少,天理漸多,久之則私意剥盡,天理復全,方是仁。",C
Z023967,"問為命禆諶草創之曰春秋》之辭命,猶是說道理,及戰國之談說,只是說利害,說到利害的當處,便轉。",N
Z024005,"""又問:""若聖人之盡人道,則何以加此?""曰:""聖人天理渾全,不待如此逐項說矣。",C
Z024063,"問集注》說子路疑管仲忘君事讐,忍心害理,不得為仁此忍心之忍,是殘忍之忍否?方天理流行時,遽遏絶之,使不得行,便是忍心害理矣。",A
Z024069,"'竊謂天下無兩可之理,一是則一非。",C
Z024123,"問注云:'君子循天理,故日進乎髙明;小人徇人欲,故日究乎汚下。",C
Z024142,"如孫之翰《唐論》雖淺,到,理㑹一事,直窮到底,教他更無轉側處。",N
Z024165,"若是在自家面前,詐與不信,却都不覺時,自家却在這裏,做什麽理㑹甚事?便是昏昧呆底相似。",N
Z024190,"或有人盜我千金,而吾亦以千金與之,却是何理?視與千金者,更無輕重㫁然是行不得也。",N
Z024219,"賈素無行,元豐中在大理,為蔡確鷹犬,申公亦被誣搆。",N
Z024234,"下學而上達,自在這裏,做自理㑹得,如水無石,如木無風,貼貼地在這裏,人亦無縁知得,而今人所以知於人者,都是兩邊作得來。",N
Z024243,下學是只恁地去做)(上達是做後自理㑹得。,N
Z024250,所以(只)(有天知者是道/理與天相似也),C
Z024252,"且未論恁地,且先看孔子此段本意,理㑹得本意便了。",N
Z024261,"(《㝢録》云:""畢竟是尋/常事,人所能共),又無竒特聳動人處,及其上達,天理之妙,忽然上達去,人又捉摸不著,如何能知得我?知我者,畢竟只是天理,與我黙契耳。",C
Z024262,以此見孔子渾是天理。,C
Z024266,"""又曰:""孔子當初說這般話,與子貢時,必是子貢有堪語這道理模様。",N
Z024280,下學者下學此事;上達者上達此理。,C
Z024284,"下學、上達,雖是二事,只是一理。",C
Z024286,"下學者事也,上達者,理也。",C
Z024287,"理只在事中,若真能盡得下學之事,則上達之理,便在此。",C
Z024288,"下學只是事,上達便是理。",C
Z024289,"下學上達,只要於事物上見理,使邪正是非,各有其辨。",C
Z024292,"道理都在我時,是上達。",N
Z024302,"蔡問有一節之上達,有全體之上達曰:""不是全體,只是這一件理㑹得透,那一件又理㑹得透,積累多,便㑹貫通,不是别有一箇大底上達。",N
Z024312,"釋氏只說上達,更不理㑹下學。",N
Z024313,"然不理㑹下學,如何上達?",N
Z024321,"所謂天知者,但只是他理一般而已。",C
Z024323,"人事天理間,便是那下學上達底。",C
Z024331,"此與上智、下愚不移,不相梗否?""曰:""不干那事,若恁地比並理㑹,其間都没理㑹了。",N
Z024339,"下學、上達,雖是兩件,理㑹得透徹,厮合只一件。",N
Z024341,"理在事中,事不在理外。",C
Z024342,"一物之中,皆具一理,就那物中,見得箇理,便是上達。",C
Z024440,"""又與文振說:""平日須提掇精神,莫令頺塌放倒,方可看得義理分明。",N
Z024446,"如《原壤之歌,乃是大惡,若要理會,不可但己,且只得休。",N
Z024457,"若不是多學,却貫箇甚底?且如錢貫謂之貫,須是有錢方貫得,若無錢,却貫箇甚?孔子實是多學,無一事不理㑹過。",N
Z024459,"問《子貢一貫章曰:""聖人也,不是不理㑹。",N
Z024468,聖人直是事事理㑹得。,N
Z024471,是聖人當初都曾事事理會過。,N
Z024472,"如天下之聖,說道事親,事親中間有多少事;說道事君,事君中間有多少事,而今正患不能一一見箇恰好處,如何便說一貫?近見永嘉有一兩相識,只管去考制度,却都不曾理㑹箇根本。",N
Z024477,"聖人道理,都不恁地,直是周徧。",N
Z024479,"從大本中流出,便成許多道理。",N
Z024487,"'又曰:'非與學者,固有當多學而識之者,然又自有箇一貫底道理。",N
Z024500,"篤問便切,思便近,只就身上理會。",N
Z024508,"天地同體處,是義理之精英,查滓是私意人欲之未消者。",C
Z024519,"竊謂如顔子克己復禮,天理人欲,便截然兩斷,此所謂明得盡,查滓便渾化。",C
Z024548,"或問仁曰:""仁者,只是吾心之正理。",C
Z024550,"須知道求生害仁時,雖以無道得生,却是抉破了我箇心中之全理。",C
Z024551,"殺身成仁時,吾身雖死,却得此理完全也。",C
Z024555,"學者須是於日用之間,不問事之大小,皆欲即於義理之安,然後臨死生之際,庶㡬不差。",C
Z024556,"若平常應事,義理合如此處,都放過,到臨大節,未有不可奪也。",C
Z024558,"曾見人解殺身成仁,言:""殺身者,所以全性命之理。",C
Z024627,"他日用間,是理㑹甚事?想每日講論甚熟。",N
Z024629,"如堯、舜、禹,却只是就事上理㑹,及到舉大事,却提起那本領處說。",N
Z024632,"問顔淵問為邦曰:""顔子於道理上不消說,只恐他這制度,尚有欠闕,故夫子只與說這箇。",N
Z024651,"/得㸔問為邦,而孔子便以四代禮樂告之,想是所謂)(夏時商輅,周冕韶舞當博/我以文之時,都理㑹得了)",N
Z024686,"問:""義以為質,至信以成之章,如孔子之對陽貨、孟子之不與王驩言,莫全得此理否?""曰:""然。",C
Z024726,"兩人相推,這人做不是,却推說不干我事,是那人做得如此,那人做不是,推說不干我事,是他做得如此,便不是相為底道理。",N
Z024787,"君臣、父子、兄弟、夫婦、朋友,古今所共底道理,須是知知仁守勇決。",N
Z024794,"孔子一生貧賤是事,都去理㑹過来。",N
Z024796,"但不如孔子,於事理,又周匝詳盡。",N
Z024799,"""思是硬要自去做底,學是依這本子去做,便要小著心,隨順箇事理去做,而今人都是硬去做要必得,所以更做不成。",N
Z024849,"曰:""却如何說可不可字義理?且看他本文,正意是如何說?今不合,先以一說,横著胸中,便看不見。",N
